Attrition,Business Travel,CF_age band,CF_attrition label,Department,Education Field,emp no,Employee Number,Gender,Job Role,Marital Status,Over Time,Over18,Training Times Last Year,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2583,2991,Male,Laboratory Technician,Married,No,Y,3,36,1,884,23,Associates Degree,1,3,41,4,2,4,2571,12290,4,17,3,3,80,1,17,3,5,2,0,3
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-327,444,Male,Manager,Married,No,Y,2,39,1,672,7,Associates Degree,1,3,54,2,5,4,19272,21141,1,15,3,1,80,1,21,3,21,9,13,3
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1780,2188,Male,Manager,Married,No,Y,2,39,1,672,7,Associates Degree,1,3,54,2,5,4,19272,21141,1,15,3,1,80,1,21,3,21,9,13,3
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-846,1180,Female,Research Scientist,Married,Yes,Y,3,40,1,902,26,Associates Degree,1,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,1,1,1,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2299,2707,Female,Research Scientist,Married,Yes,Y,3,40,1,902,26,Associates Degree,1,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,1,1,1,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-197,269,Female,Laboratory Technician,Single,No,Y,5,35,1,138,2,Bachelor's Degree,1,2,37,3,2,2,4425,15986,5,11,3,4,80,0,10,3,6,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-396,525,Male,Laboratory Technician,Married,No,Y,1,43,1,313,21,Bachelor's Degree,1,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,3,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1343,1675,Female,Laboratory Technician,Single,No,Y,3,38,1,148,2,Bachelor's Degree,1,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,4,3,3,3
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1650,2058,Female,Laboratory Technician,Single,No,Y,5,35,1,138,2,Bachelor's Degree,1,2,37,3,2,2,4425,15986,5,11,3,4,80,0,10,3,6,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1849,2257,Male,Laboratory Technician,Married,No,Y,1,43,1,313,21,Bachelor's Degree,1,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,3,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2796,3204,Female,Laboratory Technician,Single,No,Y,3,38,1,148,2,Bachelor's Degree,1,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,4,3,3,3
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-754,1043,Female,Manufacturing Director,Single,Yes,Y,2,39,1,945,22,Bachelor's Degree,1,4,82,3,3,1,10880,5083,1,13,3,3,80,0,21,3,21,6,2,8
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1015,1633,Female,Manufacturing Director,Single,No,Y,2,39,1,711,4,Bachelor's Degree,1,1,81,3,2,3,5042,3140,0,13,3,4,80,0,10,1,9,2,3,8
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2207,2615,Female,Manufacturing Director,Single,Yes,Y,2,39,1,945,22,Bachelor's Degree,1,4,82,3,3,1,10880,5083,1,13,3,3,80,0,21,3,21,6,2,8
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2468,2876,Female,Manufacturing Director,Single,No,Y,2,39,1,711,4,Bachelor's Degree,1,1,81,3,2,3,5042,3140,0,13,3,4,80,0,10,1,9,2,3,8
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-717,999,Male,Research Director,Divorced,No,Y,2,41,1,840,9,Bachelor's Degree,1,1,64,3,5,3,19419,3735,2,17,3,2,80,1,21,4,18,16,0,11
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2170,2578,Male,Research Director,Divorced,No,Y,2,41,1,840,9,Bachelor's Degree,1,1,64,3,5,3,19419,3735,2,17,3,2,80,1,21,4,18,16,0,11
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-69,88,Male,Research Scientist,Married,No,Y,2,35,1,664,1,Bachelor's Degree,1,2,79,3,1,1,2194,5868,4,13,3,4,80,1,5,2,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-131,171,Female,Research Scientist,Single,No,Y,2,43,1,957,28,Bachelor's Degree,1,2,72,4,1,3,4739,16090,4,12,3,4,80,0,18,3,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-151,202,Female,Research Scientist,Divorced,No,Y,2,40,1,1395,26,Bachelor's Degree,1,2,54,3,2,2,5605,8504,1,11,3,1,80,1,20,3,20,7,2,13
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-295,403,Male,Research Scientist,Married,Yes,Y,3,37,1,889,9,Bachelor's Degree,1,2,53,3,1,4,2326,11411,1,12,3,3,80,3,4,2,4,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1267,1937,Female,Research Scientist,Divorced,Yes,Y,3,38,1,1394,8,Bachelor's Degree,1,4,58,2,2,2,2133,18115,1,16,3,3,80,1,20,3,20,11,0,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1522,1930,Male,Research Scientist,Married,No,Y,2,35,1,664,1,Bachelor's Degree,1,2,79,3,1,1,2194,5868,4,13,3,4,80,1,5,2,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1584,1992,Female,Research Scientist,Single,No,Y,2,43,1,957,28,Bachelor's Degree,1,2,72,4,1,3,4739,16090,4,12,3,4,80,0,18,3,3,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1604,2012,Female,Research Scientist,Divorced,No,Y,2,40,1,1395,26,Bachelor's Degree,1,2,54,3,2,2,5605,8504,1,11,3,1,80,1,20,3,20,7,2,13
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1748,2156,Male,Research Scientist,Married,Yes,Y,3,37,1,889,9,Bachelor's Degree,1,2,53,3,1,4,2326,11411,1,12,3,3,80,3,4,2,4,2,1,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2720,3128,Female,Research Scientist,Divorced,Yes,Y,3,38,1,1394,8,Bachelor's Degree,1,4,58,2,2,2,2133,18115,1,16,3,3,80,1,20,3,20,11,0,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-492,663,Male,Laboratory Technician,Divorced,Yes,Y,3,43,1,1001,9,Doctoral Degree,1,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,8,7,4,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1945,2353,Male,Laboratory Technician,Divorced,Yes,Y,3,43,1,1001,9,Doctoral Degree,1,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,8,7,4,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-888,1242,Female,Research Director,Married,Yes,Y,6,42,1,458,26,Doctoral Degree,1,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,3,1,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2341,2749,Female,Research Director,Married,Yes,Y,6,42,1,458,26,Doctoral Degree,1,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,3,1,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-208,286,Female,Laboratory Technician,Single,No,Y,2,36,1,635,18,High School,1,2,73,3,1,4,2153,7703,1,13,3,1,80,0,8,3,8,1,1,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1661,2069,Female,Laboratory Technician,Single,No,Y,2,36,1,635,18,High School,1,2,73,3,1,4,2153,7703,1,13,3,1,80,0,8,3,8,1,1,7
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1310,1496,Male,Manufacturing Director,Single,Yes,Y,2,44,1,1193,2,High School,1,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2763,3171,Male,Manufacturing Director,Single,Yes,Y,2,44,1,1193,2,High School,1,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-633,875,Male,Research Scientist,Single,Yes,Y,2,42,1,1271,2,High School,1,2,35,3,1,4,2515,9068,5,14,3,4,80,0,8,3,2,1,2,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-723,1006,Male,Research Scientist,Married,No,Y,0,38,1,1391,10,High School,1,3,66,3,1,3,2684,12127,0,17,3,2,80,1,3,2,2,1,0,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2086,2494,Male,Research Scientist,Single,Yes,Y,2,42,1,1271,2,High School,1,2,35,3,1,4,2515,9068,5,14,3,4,80,0,8,3,2,1,2,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2176,2584,Male,Research Scientist,Married,No,Y,0,38,1,1391,10,High School,1,3,66,3,1,3,2684,12127,0,17,3,2,80,1,3,2,2,1,0,2
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-602,832,Male,Laboratory Technician,Single,No,Y,6,40,1,720,16,Master's Degree,1,1,51,2,2,3,5094,11983,6,14,3,4,80,0,10,3,1,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2055,2463,Male,Laboratory Technician,Single,No,Y,6,40,1,720,16,Master's Degree,1,1,51,2,2,3,5094,11983,6,14,3,4,80,0,10,3,1,0,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-838,1166,Female,Research Director,Single,No,Y,3,40,1,593,9,Master's Degree,1,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,2,18,7,2,13
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2291,2699,Female,Research Director,Single,No,Y,3,40,1,593,9,Master's Degree,1,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,2,18,7,2,13
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-692,964,Male,Research Scientist,Divorced,Yes,Y,2,40,1,1469,9,Master's Degree,1,4,35,3,1,2,3617,25063,8,14,3,4,80,1,3,3,1,1,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-1309,1704,Male,Research Scientist,Single,Yes,Y,2,35,1,146,2,Master's Degree,1,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,4,5,4,1,4
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2145,2553,Male,Research Scientist,Divorced,Yes,Y,2,40,1,1469,9,Master's Degree,1,4,35,3,1,2,3617,25063,8,14,3,4,80,1,3,3,1,1,0,0
No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-2762,3170,Male,Research Scientist,Single,Yes,Y,2,35,1,146,2,Master's Degree,1,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,4,5,4,1,4
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-1444,1792,Male,Research Scientist,Divorced,Yes,Y,2,44,0,429,1,Associates Degree,1,3,99,3,1,2,2342,11092,1,12,3,3,80,3,6,2,5,3,2,3
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-2897,3305,Male,Research Scientist,Divorced,Yes,Y,2,44,0,429,1,Associates Degree,1,3,99,3,1,2,2342,11092,1,12,3,3,80,3,6,2,5,3,2,3
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-251,342,Male,Manufacturing Director,Divorced,No,Y,5,37,0,504,10,Bachelor's Degree,1,1,61,3,3,3,10048,22573,6,11,3,2,80,2,17,3,1,0,0,0
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-1704,2112,Male,Manufacturing Director,Divorced,No,Y,5,37,0,504,10,Bachelor's Degree,1,1,61,3,3,3,10048,22573,6,11,3,2,80,2,17,3,1,0,0,0
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-548,752,Male,Research Scientist,Divorced,Yes,Y,2,42,0,933,19,Bachelor's Degree,1,3,57,4,1,3,2759,20366,6,12,3,4,80,0,7,3,2,2,2,2
Yes,Travel_Frequently,35 - 44,Ex-Employees,R&D,Medical,STAFF-2001,2409,Male,Research Scientist,Divorced,Yes,Y,2,42,0,933,19,Bachelor's Degree,1,3,57,4,1,3,2759,20366,6,12,3,4,80,0,7,3,2,2,2,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-833,1161,Female,Healthcare Representative,Divorced,No,Y,2,37,1,367,25,Associates Degree,1,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,3,6,2,1,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2286,2694,Female,Healthcare Representative,Divorced,No,Y,2,37,1,367,25,Associates Degree,1,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,3,6,2,1,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-204,281,Male,Laboratory Technician,Married,Yes,Y,2,40,1,905,19,Associates Degree,1,3,99,3,2,4,2741,16523,8,15,3,3,80,1,15,4,7,2,3,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1046,1687,Female,Laboratory Technician,Married,No,Y,5,38,1,1495,4,Associates Degree,1,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,2,0,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1151,1627,Male,Laboratory Technician,Divorced,No,Y,3,39,1,170,3,Associates Degree,1,3,76,2,2,3,3069,10302,0,15,3,4,80,1,11,3,10,8,0,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1657,2065,Male,Laboratory Technician,Married,Yes,Y,2,40,1,905,19,Associates Degree,1,3,99,3,2,4,2741,16523,8,15,3,3,80,1,15,4,7,2,3,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2499,2907,Female,Laboratory Technician,Married,No,Y,5,38,1,1495,4,Associates Degree,1,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,2,0,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2604,3012,Male,Laboratory Technician,Divorced,No,Y,3,39,1,170,3,Associates Degree,1,3,76,2,2,3,3069,10302,0,15,3,4,80,1,11,3,10,8,0,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-800,1109,Male,Manager,Married,No,Y,3,42,1,469,2,Associates Degree,1,4,35,3,4,1,17665,14399,0,17,3,4,80,1,23,3,22,6,13,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2253,2661,Male,Manager,Married,No,Y,3,42,1,469,2,Associates Degree,1,4,35,3,4,1,17665,14399,0,17,3,4,80,1,23,3,22,6,13,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-136,178,Male,Manufacturing Director,Divorced,No,Y,0,36,1,216,6,Associates Degree,1,2,84,3,2,2,4941,2819,6,20,4,4,80,2,7,3,3,2,0,1
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-341,460,Male,Manufacturing Director,Divorced,No,Y,2,37,1,1192,5,Associates Degree,1,4,61,3,2,4,6347,23177,7,16,3,3,80,2,8,2,6,2,0,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-512,699,Male,Manufacturing Director,Divorced,Yes,Y,2,36,1,913,9,Associates Degree,1,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,3,3,2,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-738,1025,Female,Manufacturing Director,Single,No,Y,6,41,1,549,7,Associates Degree,1,4,42,3,2,3,5003,23371,6,14,3,2,80,0,8,3,2,2,2,1
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1282,1638,Female,Manufacturing Director,Married,Yes,Y,6,38,1,397,2,Associates Degree,1,4,54,2,3,3,7756,14199,3,19,3,4,80,1,10,4,5,4,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1375,1936,Male,Manufacturing Director,Married,No,Y,3,39,1,867,9,Associates Degree,1,1,87,3,2,1,5151,12315,1,25,4,4,80,1,10,3,10,0,7,9
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1589,1997,Male,Manufacturing Director,Divorced,No,Y,0,36,1,216,6,Associates Degree,1,2,84,3,2,2,4941,2819,6,20,4,4,80,2,7,3,3,2,0,1
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1794,2202,Male,Manufacturing Director,Divorced,No,Y,2,37,1,1192,5,Associates Degree,1,4,61,3,2,4,6347,23177,7,16,3,3,80,2,8,2,6,2,0,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1965,2373,Male,Manufacturing Director,Divorced,Yes,Y,2,36,1,913,9,Associates Degree,1,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,3,3,2,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2191,2599,Female,Manufacturing Director,Single,No,Y,6,41,1,549,7,Associates Degree,1,4,42,3,2,3,5003,23371,6,14,3,2,80,0,8,3,2,2,2,1
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2735,3143,Female,Manufacturing Director,Married,Yes,Y,6,38,1,397,2,Associates Degree,1,4,54,2,3,3,7756,14199,3,19,3,4,80,1,10,4,5,4,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2828,3236,Male,Manufacturing Director,Married,No,Y,3,39,1,867,9,Associates Degree,1,1,87,3,2,1,5151,12315,1,25,4,4,80,1,10,3,10,0,7,9
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-258,352,Male,Research Director,Divorced,No,Y,5,40,1,1416,2,Associates Degree,1,1,49,3,5,3,19436,5949,0,19,3,4,80,1,22,3,21,7,3,9
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1711,2119,Male,Research Director,Divorced,No,Y,5,40,1,1416,2,Associates Degree,1,1,49,3,5,3,19436,5949,0,19,3,4,80,1,22,3,21,7,3,9
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-36,46,Female,Research Scientist,Divorced,No,Y,3,43,1,1273,2,Associates Degree,1,4,72,4,1,3,2645,21923,1,12,3,4,80,2,6,2,5,3,1,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-249,340,Female,Research Scientist,Married,No,Y,2,37,1,1017,1,Associates Degree,1,3,83,2,1,1,3920,18697,2,14,3,1,80,1,17,2,3,1,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1489,1897,Female,Research Scientist,Divorced,No,Y,3,43,1,1273,2,Associates Degree,1,4,72,4,1,3,2645,21923,1,12,3,4,80,2,6,2,5,3,1,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1702,2110,Female,Research Scientist,Married,No,Y,2,37,1,1017,1,Associates Degree,1,3,83,2,1,1,3920,18697,2,14,3,1,80,1,17,2,3,1,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-305,417,Male,Healthcare Representative,Divorced,No,Y,5,39,1,1132,1,Bachelor's Degree,1,3,48,4,3,4,9613,10942,0,17,3,1,80,3,19,2,18,10,3,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-472,634,Female,Healthcare Representative,Married,No,Y,4,38,1,1495,10,Bachelor's Degree,1,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-618,852,Male,Healthcare Representative,Single,No,Y,2,44,1,625,4,Bachelor's Degree,1,4,50,3,2,2,5933,5197,9,12,3,4,80,0,10,2,5,2,2,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1199,1803,Male,Healthcare Representative,Married,No,Y,2,42,1,1128,13,Bachelor's Degree,1,2,95,4,2,1,5538,5696,5,18,3,3,80,2,10,2,0,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1321,1766,Male,Healthcare Representative,Married,Yes,Y,2,38,1,833,18,Bachelor's Degree,1,2,60,1,2,4,5811,24539,3,16,3,3,80,1,15,3,1,0,1,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1758,2166,Male,Healthcare Representative,Divorced,No,Y,5,39,1,1132,1,Bachelor's Degree,1,3,48,4,3,4,9613,10942,0,17,3,1,80,3,19,2,18,10,3,7
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1925,2333,Female,Healthcare Representative,Married,No,Y,4,38,1,1495,10,Bachelor's Degree,1,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2071,2479,Male,Healthcare Representative,Single,No,Y,2,44,1,625,4,Bachelor's Degree,1,4,50,3,2,2,5933,5197,9,12,3,4,80,0,10,2,5,2,2,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2652,3060,Male,Healthcare Representative,Married,No,Y,2,42,1,1128,13,Bachelor's Degree,1,2,95,4,2,1,5538,5696,5,18,3,3,80,2,10,2,0,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2774,3182,Male,Healthcare Representative,Married,Yes,Y,2,38,1,833,18,Bachelor's Degree,1,2,60,1,2,4,5811,24539,3,16,3,3,80,1,15,3,1,0,1,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-257,351,Female,Laboratory Technician,Divorced,Yes,Y,4,42,1,269,2,Bachelor's Degree,1,4,56,2,1,1,2593,8007,0,11,3,3,80,1,10,3,9,6,7,8
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-365,486,Female,Laboratory Technician,Married,No,Y,3,37,1,921,10,Bachelor's Degree,1,3,98,3,1,1,3452,17663,6,20,4,2,80,1,17,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-392,521,Female,Laboratory Technician,Married,No,Y,3,40,1,555,2,Bachelor's Degree,1,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-687,957,Male,Laboratory Technician,Single,Yes,Y,3,41,1,263,6,Bachelor's Degree,1,4,59,3,1,1,4721,3119,2,13,3,3,80,0,20,3,18,13,2,17
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-825,1148,Male,Laboratory Technician,Single,No,Y,3,42,1,188,29,Bachelor's Degree,1,2,56,1,2,4,4272,9558,4,19,3,1,80,0,16,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-974,1369,Female,Laboratory Technician,Married,No,Y,0,35,1,817,1,Bachelor's Degree,1,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,3,9,7,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1058,1411,Female,Laboratory Technician,Single,No,Y,6,37,1,1462,11,Bachelor's Degree,1,1,94,3,1,3,3629,19106,4,18,3,1,80,0,8,3,3,2,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1186,1542,Male,Laboratory Technician,Married,No,Y,3,42,1,1210,2,Bachelor's Degree,1,3,68,2,1,2,4841,24052,4,14,3,2,80,1,4,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1222,1564,Male,Laboratory Technician,Single,No,Y,3,35,1,992,1,Bachelor's Degree,1,4,68,2,1,1,2450,21731,1,19,3,2,80,0,3,3,3,0,1,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1373,1768,Male,Laboratory Technician,Divorced,No,Y,6,42,1,855,12,Bachelor's Degree,1,2,57,3,1,2,2766,8952,8,22,4,2,80,3,7,2,5,3,0,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1710,2118,Female,Laboratory Technician,Divorced,Yes,Y,4,42,1,269,2,Bachelor's Degree,1,4,56,2,1,1,2593,8007,0,11,3,3,80,1,10,3,9,6,7,8
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1818,2226,Female,Laboratory Technician,Married,No,Y,3,37,1,921,10,Bachelor's Degree,1,3,98,3,1,1,3452,17663,6,20,4,2,80,1,17,3,5,4,0,3
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1845,2253,Female,Laboratory Technician,Married,No,Y,3,40,1,555,2,Bachelor's Degree,1,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2140,2548,Male,Laboratory Technician,Single,Yes,Y,3,41,1,263,6,Bachelor's Degree,1,4,59,3,1,1,4721,3119,2,13,3,3,80,0,20,3,18,13,2,17
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2278,2686,Male,Laboratory Technician,Single,No,Y,3,42,1,188,29,Bachelor's Degree,1,2,56,1,2,4,4272,9558,4,19,3,1,80,0,16,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2427,2835,Female,Laboratory Technician,Married,No,Y,0,35,1,817,1,Bachelor's Degree,1,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,3,9,7,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2511,2919,Female,Laboratory Technician,Single,No,Y,6,37,1,1462,11,Bachelor's Degree,1,1,94,3,1,3,3629,19106,4,18,3,1,80,0,8,3,3,2,0,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2639,3047,Male,Laboratory Technician,Married,No,Y,3,42,1,1210,2,Bachelor's Degree,1,3,68,2,1,2,4841,24052,4,14,3,2,80,1,4,3,1,0,0,0
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2675,3083,Male,Laboratory Technician,Single,No,Y,3,35,1,992,1,Bachelor's Degree,1,4,68,2,1,1,2450,21731,1,19,3,2,80,0,3,3,3,0,1,2
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-2826,3234,Male,Laboratory Technician,Divorced,No,Y,6,42,1,855,12,Bachelor's Degree,1,2,57,3,1,2,2766,8952,8,22,4,2,80,3,7,2,5,3,0,4
No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-1031,1866,Female,Manager,Married,No,Y,2,43,1,823,6,Bachelor's Degree,1,1,81,2,5,3,19392,22539,7,13,3,4,80,0,21,3,16,12,6,14
